data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1377791,760,SYR15079,15079,27-Oct-17,2017,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR Website_http://www.syriahr.com/en/?p=77218,Other-local,A sniper from an Islamic faction injured a young man in the town of Foua. No fatalities reported.,0,1524053841,SYR
1377992,760,SYR15054,15054,26-Oct-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Al Mayadin,Thiban,Thiban,35.0114,40.5047,1,SOHR Website_http://www.syriahr.com/en/?p=77237,Other-local,A man was killed in Thiban town when 2 Islamic State fighters shot him and stole his car.,1,1524053841,SYR
1377984,760,SYR15040,15040,26-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),Jabhat Fateh al-Sham,7,37,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,2,SOHR Website_http://www.syriahr.com/en/?p=77143,Other-local,The son of an Al-Nusra Front leader in the Qalamoon and Arsal was assassinated by unknown gunmen in the countryside of Idleb city as he was traveling in the area.,1,1524053841,SYR
1378017,760,SYR15027,15027,26-Oct-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Dar'a,Dar'a,Dar'a,Atman,32.6631,36.1145,1,SOHR Website_http://www.syriahr.com/en/?p=77237,Other-local,"Regime forces carried out an ambush on the western outskirts of Atman town in the Dar'a countryside, killing 1 man.",1,1524053841,SYR
1378019,760,SYR15025,15025,26-Oct-17,2017,1,Violence against civilians,QSD: Syrian Democratic Forces,,2,Protesters (Syria),,6,26,Middle East,Syria,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa - Maamoun,35.9439,39.0497,1,SOHR Website_http://www.syriahr.com/en/?p=77242,Other-local,"Residents of the Maamoun neighborhood of Ar-Raqqa city held a demonstration, demanding that they be allowed to return to their homes now that Syrian Democratic forces and allies are in full control of the city. Several QSD fighters opened gun fire, injuring at least 4 people. A QSD leader later released a statement that shots had been fired in order to try to keep residents away from the neighborhood, which was heavily mined by Islamic State fighters. He gave assurances that this kind of incident would not happen again and that the QSD fighters responsible for the injuries would be held accountable.",0,1524053841,SYR
1378208,760,SYR14997,14997,25-Oct-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,SOHR Website_http://www.syriahr.com/en/?p=77073,Other-local,A young man from Damascus was killed while 3 other youth were killed by Turkish border guards after being arrested and beaten as they attempted to cross the border from the Ras Al Ain area of Al-Hasakeh. The 3 other youths were returned to the Syrian side while the young man's body was thrown onto the land near Ras Al Ain.,4,1524053841,SYR
1378429,760,SYR14939,14939,24-Oct-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Al-Hasakeh,Quamishli,Quamishli,Quamishli,37.0447,41.2262,1,SOHR Website_http://www.syriahr.com/en/?p=77132,Other-local,"A young man was killed by Turkish border guards as he attempted to cross the border from Al-Hasakeh, coded at the Quamishli crossing.",1,1524053841,SYR
1378437,760,SYR14930,14930,24-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Al Ma'ra,Khan Shaykun,Khan Shaykun,35.4437,36.6504,1,SOHR Website_http://www.syriahr.com/en/?p=77132,Other-local,A young man from Murak was killed after being shot by unidentified gunmen in the market of Khan Shaykun city in southern Idleb.,1,1524053841,SYR
1378675,760,SYR14874,14874,23-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),HTS: Hayat Tahrir al-Sham,7,37,Middle East,Syria,Idleb,Al Ma'ra,Ma'arrat An Nu'man,Halbeh,35.5688,36.7827,2,SOHR Website_ http://www.syriahr.com/en/?p=76956,Other-local,A Hayat Tahrir al-Sham commander was found dead on the road between Halbeh and Raffah towns in southern Idleb after being kidnapped by unidentified gunmen the previous night from Khan Shaykun city.,1,1524053841,SYR
1378690,760,SYR14858,14858,23-Oct-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Harim,Dana,Bab El Hawa,36.2308,36.692,3,SOHR Website_ http://www.syriahr.com/en/?p=76947,Other-local,"A young man from Bennsh was shot dead by Turkish border guards while trying to cross the border in northern Idleb, coded at the Bab El Hawa crossing.",1,1524053841,SYR
1378900,760,SYR14793,14793,22-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Hama,As-Salamiyeh,As-Salamiyeh,As-Salamiyeh,35.0113,37.051,1,SOHR Website_http://www.syriahr.com/en/?p=76791,Other-local,"An unidentified militant threw a grenade in an area of regime-controlled As-Salamiyeh city, killing a civilian and injuring 4 others, 1 very seriously.",1,1524053842,SYR
1379086,760,SYR14734,14734,21-Oct-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,2,SOHR Website_http://www.syriahr.com/en/?p=76766,Other-local,The Syrian army executed a 50 year old man after he was shot in Hwyjet Sal'ou in the eastern countryside of Deir-ez-Zor,1,1524053842,SYR
1379252,760,SYR14701,14701,20-Oct-17,2017,3,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Homs,Homs,Qaryatein,Qaryatein,34.2265,37.2373,1,SOHR Website_ http://www.syriahr.com/en/?p=76920,Other-local,"In the 20 days that the Islamic State controlled Qaryatein city, from October 1st, 2017 until its withdrawal on the 20th of October, at least 116 people were killed by IS, the majority of whom were executed by the group on charges of ""communication and espionage in favor of the regime forces."" At least 71 of these deaths occurred during the 48-hour period before IS withdrawal. Many people are still missing in the city, where it is unknown if they were killed by the group or have gone into hiding from it.",116,1524053842,SYR
1379474,760,SYR14642,14642,19-Oct-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,2,SOHR Website_http://www.syriahr.com/en/?p=76596,Other-local,1 civilian was killed by the Syrian army during his attempt to escape towards the eastern banks of the Euphrates River.,1,1524053842,SYR
1379715,760,SYR14586,14586,18-Oct-17,2017,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Damascus,Damascus,Damascus,Damascus - Sarouja,33.5216,36.3089,1,SOHR Website_http://www.syriahr.com/en/?p=76548,Other-local,"A person was injured, due to opening fire by the Islamic factions of their snipers, on areas in the vicinity of Al-Abbasiyin neighborhood in the Sarouja district of Damascus city, no fatalities were reported.",0,1524053842,SYR
1379717,760,SYR14584,14584,18-Oct-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Deir-ez-Zor,Al Mayadin,Al Mayadin,Baqras,35.0549,40.4245,1,SOHR Website_http://www.syriahr.com/en/?p=76539,Other-local,2 civilians were shot and killed while they were trying to escape from the town of Baqras in Deir-ez-Zor countryside on a motorcycle while the Syrian army was in control of the town.,2,1524053842,SYR
1379710,760,SYR14591,14591,18-Oct-17,2017,2,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,2,SOHR Website_http://www.syriahr.com/en/?p=76678,Other-local,The Islamic State shot a family from Al-Bsira village while they were trying to get out of the areas control by ISIS in the northern countryside of Deir-ez-Zor which led to the killing of 1 child and the injuring of his mother and aunt.,1,1524053842,SYR
1380337,760,SYR14437,14437,15-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,2,SOHR Website_http://www.syriahr.com/en/?p=76282,Other-local,1 man was shot and killed by a sniper in Foua town which is inhabited by Shiite citizens in the northeast countryside of Idleb.,1,1524053843,SYR
1380373,760,SYR28380,28380,15-Oct-17,2017,3,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Homs,Homs,Qaryatein,Qaryatein,34.2265,37.2373,1,LiveUMap: https://twitter.com/AFP/status/922375826104045568; http://www.nrttv.com/En/Details.aspx?Jimare=17150,Other - Local,Islamic State fighters killed over 116 civilians in the town of Qaryatein in the 20 days prior to the regime recapture of the town.,116,1524053843,SYR
1380365,760,SYR28370,28370,15-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,36.5054,40.7429,1,LiveUMap: https://twitter.com/anfenglish/status/919514652052217856,Other - Local,A Kurdish journalist who was wounded in Deir ez-Zor died in Hasakeh.,1,1524053843,SYR
1380527,760,SYR14379,14379,14-Oct-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Jisr-Ash-Shugur,Darkosh,Dorriyeh,35.9931,36.3097,1,SOHR Website_http://www.syriahr.com/en/?p=76290,Other-local,"Two young men died affected by the injury they had after being shot by the Turkish border guard forces 'Jandarma', while they were trying to cross the borders illegaly toward Turkey.",2,1524053843,SYR
1380695,760,SYR14344,14344,13-Oct-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-),,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,2,SOHR Website_http://www.syriahr.com/en/?p=76268,Other-local,Turkish soldiers shot and killed a civilian near the Turkish-Syrian border in Idleb province.,1,1524053843,SYR
1380864,760,SYR28330,28330,12-Oct-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Markada,Abu Fas,35.9651,40.9022,1,LiveUMap: https://twitter.com/krdnewscom/status/918575308135157762; https://twitter.com/ClaudiaAlMina/status/918583226523938821,Other - Local,At least 50 people were killed when Islamic State-driven suicide vehicles struck a camp for displaced Syrians near al-Hasakeh.,51,1524053843,SYR
1381057,760,SYR14264,14264,11-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Damascus,Damascus,Damascus,Damascus,33.5172,36.2767,2,SOHR Website_http://www.syriahr.com/en/?p=76056,Other-local,"At least two suicide bombers, belonging to an unidentified armed group, killed 10 people at a government police station in Damascus city.",12,1524053844,SYR
1381051,760,SYR14270,14270,11-Oct-17,2017,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR Website_http://www.syriahr.com/en/?p=76018,Other-local,Islamist militants killed a man in Foua in Idleb after firing heavy machine guns at the town.,1,1524053844,SYR
1381264,760,SYR18039,18039,10-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (International),Civilians (United States),7,37,Middle East,Syria,Quneitra,Quneitra,Quneitra,Nov,32.8328,35.7836,1,Arutz Sheva; Jpost.com,Subnational-national,An American doctor volunteering at an IDF field hospital was lightly wounded from gunfire which hit a field clinic near the border with Syria.,0,1524053844,SYR
1381626,760,SYR14143,14143,8-Oct-17,2017,1,Violence against civilians,Police Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Dar'a,Dar'a,Dar'a,Dar'a,32.6241,36.1049,2,SOHR Website_http://www.syriahr.com/en/?p=75956,Other-local,Two civilians were reported killed by Syrian security forces in Dar'a province.,2,1524053844,SYR
1381958,760,SYR14092,14092,6-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Dar'a,Dar'a,Kherbet Ghazala,Western Ghariyeh,32.6862,36.2235,2,SOHR Website_http://www.syriahr.com/en/?p=75732,Other-local,"A body of a man, he is the investigator of the 'House of Justice', was found dead, on the road between Western Ghariyeh and Msheirfeh villages in Dar'a countryside after he was kidnapped 4 months ago.",1,1524053844,SYR
1381957,760,SYR14052,14052,6-Oct-17,2017,1,Violence against civilians,QSD: Syrian Democratic Forces,,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,2,SOHR Website_http://www.syriahr.com/en/?p=75731,Other-local,"A man was killed after the militants of ""Al-Jazeera storm"" operation which is part of the Syrian Democratic Forces opened fire of their snipers on Marar Azman area on the road between Deir-ez-Zor city and Sur town in Deir-ez-Zor eastern countryside.",1,1524053844,SYR
1382353,760,SYR13942,13942,4-Oct-17,2017,1,Violence against civilians,Islamist Militia (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Aleppo,Jebel Saman,Jebel Saman,Aleppo - Al-Khaldiya,36.2294,37.1175,1,SOHR Website_http://www.syriahr.com/en/?p=75577,Other-local,A man was killed in Al-Khalidiya neighborhood in the north-west of Aleppo city which is under the control of the Syrian army after being shot by a sniper of the Islamic factions in the outskirts of the neighborhood.,1,1524053845,SYR
1382371,760,SYR28161,28161,4-Oct-17,2017,2,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Protesters (Syria),,6,26,Middle East,Syria,Idleb,Harim,Armanaz,Armanaz,36.0836,36.5031,1,LiveUMap: https://twitter.com/AllyOfTruth/status/917414048379166722,Other - Local,HTS fighters shot at an anti-HTS demonstration in the town of Armanaz sometime prior to October 8th when HTS was briefly ejected from the town by Ahrar al-Sham and Turkestan Islamic Party forces.,0,1524053845,SYR
1382501,760,SYR13930,13930,3-Oct-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Khasham,Mathlum,35.3092,40.2593,1,SOHR Website_http://www.syriahr.com/en/?p=75603,Other-local,"Two men were killed after they were shot by a sniper of the Syrian army, while they were trying to enter Mathlum village in the eastern countryside of Deir-ez-Zor.",2,1524053845,SYR
1382512,760,SYR13929,13929,3-Oct-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Khasham,Khasham,35.2984,40.2894,1,SOHR Website_http://www.syriahr.com/en/?p=75464,Other-local,"A man was killed by after being shot by members of the Syrian army, in Khasham village in Deir-ez-Zor countryside.",1,1524053845,SYR
1382724,760,SYR13864,13864,2-Oct-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,1,SOHR Website_http://www.syriahr.com/en/?p=75404,Other-local,A man and his daughter were killed after being shot by the ISIS in the controlled areas of the Syrian army in Deir-ez-Zor city/,2,1524053845,SYR
1382745,760,SYR13860,13860,2-Oct-17,2017,1,Violence against civilians,Police Forces of Syria (2000-),,1,Civilians (Syria),Prisoners (Syria),7,17,Middle East,Syria,Rural Damascus,At Tall,Sidnaya,Sidnaya Military Prison,33.6653,36.329,3,SOHR Website_http://www.syriahr.com/en/?p=75580,Other-local,A young man from the town of Sahm El Golan in Dar'a countryside was killed under torture in an unidentified Syrian security prison after he was arrested 4 years ago.,1,1524053845,SYR
1382731,760,SYR13855,13855,2-Oct-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),Al-Bustan Association,7,37,Middle East,Syria,As-Sweida,As-Sweida,As-Sweida,As-Sweida,32.7068,36.568,1,SOHR Website_http://www.syriahr.com/en/?p=75441,Other-local,A family in the city of As-Sweida kidnapped the head of al-Bustan Charity Society close to the president of the Syrian regime Bashar al-Assad.,0,1524053845,SYR
